NOC,Year,LSTM_Gold_Trend,LSTM_Total_Trend,LSTM_Host_Logit,Gold_feat,Total_feat,Is_Host,Is_Prep,Alpha,Is_History,NOC_Code,PC1,PC2,PC3,PC4,PC5,Gold_target,Total_target,Gold_Actual,Total_Actual
Azerbaijan,1924,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,AZE,-0.9184596793468116,-0.8349927928842774,-0.3962506452175675,-0.1671973416147361,0.3121690461798231,,,0.0,0.0
Azerbaijan,1928,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,AZE,-0.9184596793468116,-0.8349927928842774,-0.3962506452175675,-0.1671973416147361,0.3121690461798231,,,0.0,0.0
Azerbaijan,1932,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,AZE,-0.9184596793468116,-0.8349927928842774,-0.3962506452175675,-0.1671973416147361,0.3121690461798231,,,0.0,0.0
Azerbaijan,1936,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,AZE,-0.9184596793468116,-0.8349927928842774,-0.3962506452175675,-0.1671973416147361,0.3121690461798231,,,0.0,0.0
Azerbaijan,1948,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,AZE,-0.9184596793468116,-0.8349927928842774,-0.3962506452175675,-0.1671973416147361,0.3121690461798231,,,0.0,0.0
Azerbaijan,1952,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,AZE,-0.9184596793468116,-0.8349927928842774,-0.3962506452175675,-0.1671973416147361,0.3121690461798231,,,0.0,0.0
Azerbaijan,1956,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,AZE,-0.9184596793468116,-0.8349927928842774,-0.3962506452175675,-0.1671973416147361,0.3121690461798231,,,0.0,0.0
Azerbaijan,1960,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,AZE,-0.9184596793468116,-0.8349927928842774,-0.3962506452175675,-0.1671973416147361,0.3121690461798231,,,0.0,0.0
Azerbaijan,1964,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,AZE,-0.9184596793468116,-0.8349927928842774,-0.3962506452175675,-0.1671973416147361,0.3121690461798231,,,0.0,0.0
Azerbaijan,1968,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,AZE,-0.9184596793468116,-0.8349927928842774,-0.3962506452175675,-0.1671973416147361,0.3121690461798231,,,0.0,0.0
Azerbaijan,1972,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,AZE,-0.9184596793468116,-0.8349927928842774,-0.3962506452175675,-0.1671973416147361,0.3121690461798231,,,0.0,0.0
Azerbaijan,1976,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,AZE,-0.9184596793468116,-0.8349927928842774,-0.3962506452175675,-0.1671973416147361,0.3121690461798231,,,0.0,0.0
Azerbaijan,1980,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,AZE,-0.9184596793468116,-0.8349927928842774,-0.3962506452175675,-0.1671973416147361,0.3121690461798231,,,0.0,0.0
Azerbaijan,1984,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,AZE,-0.9184596793468116,-0.8349927928842774,-0.3962506452175675,-0.1671973416147361,0.3121690461798231,,,0.0,0.0
Azerbaijan,1988,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,AZE,-0.9184596793468116,-0.8349927928842774,-0.3962506452175675,-0.1671973416147361,0.3121690461798231,,,0.0,0.0
Azerbaijan,1992,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,AZE,-0.9184596793468116,-0.8349927928842774,-0.3962506452175675,-0.1671973416147361,0.3121690461798231,,,0.0,0.0
Azerbaijan,1996,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,1.0,0.0,0.0,0.0,True,AZE,-0.9184596793468116,-0.8349927928842774,-0.3962506452175675,-0.1671973416147361,0.3121690461798231,0.0,1.0,0.0,1.0
Azerbaijan,2000,0.0141777694225311,0.5586553812026978,-7.341306209564209,2.0,3.0,0.0,0.0,0.0,True,AZE,-0.9184596793468116,-0.8349927928842774,-0.3962506452175675,-0.1671973416147361,0.3121690461798231,2.0,3.0,2.0,3.0
Azerbaijan,2004,0.7387592792510986,2.6903271675109863,-5.9951019287109375,1.0,5.0,0.0,0.0,0.0,True,AZE,-0.9184596793468116,-0.8349927928842774,-0.3962506452175675,-0.1671973416147361,0.3121690461798231,1.0,5.0,1.0,5.0
Azerbaijan,2008,1.0315862894058228,3.667181015014648,-5.183201313018799,1.0,6.0,0.0,0.0,0.0,True,AZE,-0.9184596793468116,-0.8349927928842774,-0.3962506452175675,-0.1671973416147361,0.3121690461798231,1.0,6.0,1.0,6.0
Azerbaijan,2012,1.204902172088623,4.236392021179199,-5.084603309631348,2.0,9.0,0.0,0.0,0.0,True,AZE,-0.9184596793468116,-0.8349927928842774,-0.3962506452175675,-0.1671973416147361,0.3121690461798231,2.0,9.0,2.0,9.0
Azerbaijan,2016,1.933570146560669,6.77254056930542,-4.084029674530029,1.0,18.0,0.0,0.0,0.0,True,AZE,-0.9184596793468116,-0.8349927928842774,-0.3962506452175675,-0.1671973416147361,0.3121690461798231,1.0,18.0,1.0,18.0
Azerbaijan,2020,2.702018976211548,9.30716323852539,-3.62025785446167,0.0,7.0,0.0,0.0,0.0,True,AZE,-0.9184596793468116,-0.8349927928842774,-0.3962506452175675,-0.1671973416147361,0.3121690461798231,0.0,7.0,0.0,7.0
Azerbaijan,2024,3.320868492126465,11.07376766204834,-4.113072395324707,2.0,7.0,0.0,0.0,0.0,True,AZE,-0.9184596793468116,-0.8349927928842774,-0.3962506452175675,-0.1671973416147361,0.3121690461798231,2.0,7.0,2.0,7.0
Georgia,1908,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,,,0.0,0.0
Georgia,1912,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,,,0.0,0.0
Georgia,1920,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,,,0.0,0.0
Georgia,1924,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,,,0.0,0.0
Georgia,1928,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,,,0.0,0.0
Georgia,1932,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,,,0.0,0.0
Georgia,1936,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,,,0.0,0.0
Georgia,1948,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,,,0.0,0.0
Georgia,1952,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,,,0.0,0.0
Georgia,1956,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,,,0.0,0.0
Georgia,1960,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,,,0.0,0.0
Georgia,1964,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,,,0.0,0.0
Georgia,1968,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,,,0.0,0.0
Georgia,1972,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,,,0.0,0.0
Georgia,1976,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,,,0.0,0.0
Georgia,1980,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,,,0.0,0.0
Georgia,1984,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,,,0.0,0.0
Georgia,1988,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,,,0.0,0.0
Georgia,1992,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,,,0.0,0.0
Georgia,1996,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,2.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,0.0,2.0,0.0,2.0
Georgia,2000,0.2146625220775604,1.2744832038879397,-6.798307418823242,0.0,6.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,0.0,6.0,0.0,6.0
Georgia,2004,0.5958716869354248,2.402721405029297,-5.891703128814697,2.0,4.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,2.0,4.0,2.0,4.0
Georgia,2008,1.576637864112854,5.370312213897705,-4.699094772338867,3.0,7.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,3.0,7.0,3.0,7.0
Georgia,2012,2.21007776260376,7.594785213470459,-4.059781551361084,1.0,6.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,1.0,6.0,1.0,6.0
Georgia,2016,1.403792142868042,5.411130428314209,-4.596102237701416,2.0,7.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,2.0,7.0,2.0,7.0
Georgia,2020,1.957988739013672,6.70313024520874,-4.370180130004883,2.0,8.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,2.0,8.0,2.0,8.0
Georgia,2024,1.9907245635986328,7.116366863250732,-4.146717548370361,3.0,7.0,0.0,0.0,0.0,True,GEO,-0.8626806545011322,-0.8777505972489179,-0.125969356246919,-0.5576107429847489,0.3942682699932496,3.0,7.0,3.0,7.0
Saudi Arabia,1908,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,,,0.0,0.0
Saudi Arabia,1912,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,,,0.0,0.0
Saudi Arabia,1920,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,,,0.0,0.0
Saudi Arabia,1924,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,,,0.0,0.0
Saudi Arabia,1928,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,,,0.0,0.0
Saudi Arabia,1932,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,,,0.0,0.0
Saudi Arabia,1936,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,,,0.0,0.0
Saudi Arabia,1948,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,,,0.0,0.0
Saudi Arabia,1952,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,,,0.0,0.0
Saudi Arabia,1956,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,,,0.0,0.0
Saudi Arabia,1960,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,,,0.0,0.0
Saudi Arabia,1964,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,,,0.0,0.0
Saudi Arabia,1968,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,,,0.0,0.0
Saudi Arabia,1972,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,,,0.0,0.0
Saudi Arabia,1976,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,,,0.0,0.0
Saudi Arabia,1980,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,,,0.0,0.0
Saudi Arabia,1984,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,,,0.0,0.0
Saudi Arabia,1988,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,,,0.0,0.0
Saudi Arabia,1992,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,,,0.0,0.0
Saudi Arabia,1996,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,,,0.0,0.0
Saudi Arabia,2000,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,2.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,0.0,2.0,0.0,2.0
Saudi Arabia,2004,0.2146625220775604,1.2744832038879397,-6.798307418823242,0.0,0.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,,,0.0,0.0
Saudi Arabia,2008,0.1618088483810424,0.3731139898300171,-7.85511589050293,0.0,0.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,,,0.0,0.0
Saudi Arabia,2012,0.0194230079650878,0.4085817337036133,-7.907209396362305,0.0,1.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,0.0,1.0,0.0,1.0
Saudi Arabia,2016,0.0141777694225311,0.5586553812026978,-7.341306209564209,0.0,0.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,,,0.0,0.0
Saudi Arabia,2020,0.1561400890350341,0.4131201505661011,-7.884293556213379,0.0,1.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,0.0,1.0,0.0,1.0
Saudi Arabia,2024,0.0264168679714202,0.7038809061050415,-7.255794525146484,0.0,0.0,0.0,0.0,0.0,True,KSA,-1.4904226248954164,-0.4569143351695774,-0.1168451762046757,-0.2549336645010506,-0.0921745724341129,,,0.0,0.0
Kuwait,1908,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,,,0.0,0.0
Kuwait,1912,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,,,0.0,0.0
Kuwait,1920,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,,,0.0,0.0
Kuwait,1924,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,,,0.0,0.0
Kuwait,1928,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,,,0.0,0.0
Kuwait,1932,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,,,0.0,0.0
Kuwait,1936,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,,,0.0,0.0
Kuwait,1948,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,,,0.0,0.0
Kuwait,1952,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,,,0.0,0.0
Kuwait,1956,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,,,0.0,0.0
Kuwait,1960,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,,,0.0,0.0
Kuwait,1964,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,,,0.0,0.0
Kuwait,1968,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,,,0.0,0.0
Kuwait,1972,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,,,0.0,0.0
Kuwait,1976,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,,,0.0,0.0
Kuwait,1980,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,,,0.0,0.0
Kuwait,1984,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,,,0.0,0.0
Kuwait,1988,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,,,0.0,0.0
Kuwait,1992,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,,,0.0,0.0
Kuwait,1996,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,,,0.0,0.0
Kuwait,2000,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,1.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,0.0,1.0,0.0,1.0
Kuwait,2004,0.0141777694225311,0.5586553812026978,-7.341306209564209,0.0,0.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,,,0.0,0.0
Kuwait,2008,0.1561400890350341,0.4131201505661011,-7.884293556213379,0.0,0.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,,,0.0,0.0
Kuwait,2012,0.0162305831909179,0.2785522937774658,-7.912184238433838,0.0,1.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,0.0,1.0,0.0,1.0
Kuwait,2016,0.0141777694225311,0.5586553812026978,-7.341306209564209,0.0,0.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,,,0.0,0.0
Kuwait,2020,0.1561400890350341,0.4131201505661011,-7.884293556213379,0.0,1.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,0.0,1.0,0.0,1.0
Kuwait,2024,0.0264168679714202,0.7038809061050415,-7.255794525146484,0.0,0.0,0.0,0.0,0.0,True,KUW,-1.5399758519916853,-0.3364924091158355,0.008420320289198,-0.1563473919352647,-0.4508139133211087,,,0.0,0.0
Kyrgyzstan,1908,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KGZ,-1.3084497819980083,-0.5104633545954875,-0.2233994758987798,-0.07996933160276,-0.3859364288594906,,,0.0,0.0
Kyrgyzstan,1912,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KGZ,-1.3084497819980083,-0.5104633545954875,-0.2233994758987798,-0.07996933160276,-0.3859364288594906,,,0.0,0.0
Kyrgyzstan,1920,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KGZ,-1.3084497819980083,-0.5104633545954875,-0.2233994758987798,-0.07996933160276,-0.3859364288594906,,,0.0,0.0
Kyrgyzstan,1924,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KGZ,-1.3084497819980083,-0.5104633545954875,-0.2233994758987798,-0.07996933160276,-0.3859364288594906,,,0.0,0.0
Kyrgyzstan,1928,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KGZ,-1.3084497819980083,-0.5104633545954875,-0.2233994758987798,-0.07996933160276,-0.3859364288594906,,,0.0,0.0
Kyrgyzstan,1932,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KGZ,-1.3084497819980083,-0.5104633545954875,-0.2233994758987798,-0.07996933160276,-0.3859364288594906,,,0.0,0.0
Kyrgyzstan,1936,0.0589319467544555,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True,KGZ,-1.3084497819980083,-0.5104633545954875,-0.2233994758987798,-0.07996933160276,-0.3859364288594906,,,0.0,0.0
